"cbg","zonecolor","zonename"
"360810493022","Yellow","Flushing"
"360470529003",,
"360850156024",,
"360610210002",,
"360470503003",,
"360050516005",,
"360610212001",,
"360050385003",,
"360470114002","Red","Brooklyn"
"360050419006",,
"360470262001","Orange","Brooklyn"
"360811032013","Red","Rockaway"
"360810711002","Yellow","Flushing"
"360470254002","Red","Brooklyn"
"360810779082","Orange","Flushing"
"360050181013",,
"360810051001",,
"360050338004",,
"360470284001","Yellow","Brooklyn"
"360470039001",,
"360050436001",,
"360470280000","Yellow","Brooklyn"
"360470397003",,
"360470168001","Yellow","Brooklyn"
"360810512002",,
"360050209003",,
"360810803022","Yellow","Flushing"
"360050516002",,
"360610186001",,
"360470096003","Orange","Brooklyn"
"360050090005",,
"360610138001",,
"360610238021",,
"360470561001",,
"360810411002","Yellow","Flushing"
"360050431006",,
"360810132002","Yellow","Flushing"
"360470516013",,
"360470195004",,
"360810280001",,
"360050307011",,
"360810703001","Yellow","Flushing"
"360850122004",,
"360810176002",,
"360470365012",,
"360050381005",,
"360610052001",,
"360850121002",,
"360470349004",,
"360050171001",,
"360610063001",,
"360810567001","Yellow","Flushing"
"360470283002",,
"360470085003",,
"360810073002",,
"360850198004",,
"360470419001",,
"360810939003",,
"360050183013",,
"360470589002",,
"360810645002","Yellow","Flushing"
"360610098003",,
"360050252001",,
"360610261004",,
"360810855004","Yellow","Flushing"
"360610158022",,
"360810520001",,
"360810568004",,
"360810054003",,
"360610218004",,
"360470512002",,
"360610173005",,
"360610087001",,
"360050119002",,
"360470890003",,
"360470265004",,
"360050185001",,
"360610269005",,
"360810212001","Yellow","Flushing"
"360470222003","Red","Brooklyn"
"360050098003",,
"360610006005",,
"360470606002","Orange","Brooklyn"
"360470494002","Orange","Brooklyn"
"360850207004",,
"360470036003","Yellow","Brooklyn"
"360810505001","Yellow","Flushing"
"360470754001","Red","Brooklyn"
"360810599001","Yellow","Flushing"
"360850177006",,
"360470908003",,
"360050145002",,
"360610018007",,
"360810098001",,
"360470424002","Orange","Brooklyn"
"360810358002",,
"360850176002",,
"360810997012",,
"360810409002","Yellow","Flushing"
"360810779033","Red","Flushing"
"360810054001",,
"360610265001",,
"360470007001",,
"360810281004","Yellow","Flushing"
"360610241002",,
"360470317022",,
"360050061003",,
"360470800003",,
"360470762003","Red","Brooklyn"
"360610259001",,
"360470059001",,
"360810424001",,
"360050449012",,
"360470423002",,
"360470304000","Yellow","Brooklyn"
"360050131003",,
"360050421004",,
"360850197002",,
"360810542002",,
"360470476002","Red","Brooklyn"
"360610199002",,
"360610079000",,
"360050175003",,
"360610223012",,
"360610078003",,
"360610283002",,
"360610075003",,
"360610033001",,
"360610151001",,
"360470658001","Orange","Brooklyn"
"360471152003",,
"360610242002",,
"360810918001",,
"360050179012",,
"360470429002",,
"360470090002","Orange","Brooklyn"
"360610008000",,
"360050229012",,
"360810190001",,
"360470301001",,
"360470790001","Orange","Brooklyn"
"360610070001",,
"360470296003","Yellow","Brooklyn"
"360050421001",,
"360050086002",,
"360610135001",,
"360470732002","Orange","Brooklyn"
"360610155004",,
"360470178001","Yellow","Brooklyn"
"360810320003",,
"360811093001",,
"360470403003",,
"360470001002",,
"360050425005",,
"360050267025",,
"360810220013","Yellow","Flushing"
"360610216001",,
"360470360012","Orange","Brooklyn"
"360610230004",,
"360810719002","Red","Flushing"
"360610269004",,
"360610139006",,
"360610129000",,
"360470892003",,
"360470121002",,
"360610299002",,
"360610027001",,
"360850064001",,
"360810472003",,
"360610058001",,
"360470588001","Orange","Brooklyn"
"360050181021",,
"360810779024","Red","Flushing"
"360610189002",,
"360610012003",,
"360470276002","Yellow","Brooklyn"
"360470082002","Orange","Brooklyn"
"360810538001",,
"360050135003",,
"360810238004","Yellow","Flushing"
"360470033001",,
"360050419005",,
"360050240002",,
"360470480002","Red","Brooklyn"
"360610238010",,
"360470255001",,
"360050462022",,
"360470866002",,
"360470610021","Orange","Brooklyn"
"360470293001",,
"360610106011",,
"360050118003",,
"360050283002",,
"360811347005",,
"360470098004","Orange","Brooklyn"
"360050239003",,
"360811459003","Yellow","Flushing"
"360810713043","Red","Flushing"
"360610044002",,
"360050002001",,
"360470474001","Red","Brooklyn"
"360850146061",,
"360470185013",,
"360811010020","Orange","Rockaway"
"360050224041",,
"360470561002",,
"360610153002",,
"360470448001","Red","Brooklyn"
"360810097004",,
"360610279007",,
"360470385004",,
"360610269006",,
"360610167002",,
"360610055021",,
"360811163003","Yellow","Flushing"
"360471130001",,
"360610077003",,
"360050409002",,
"360811193001","Yellow","Flushing"
"360050004003",,
"360810610001",,
"360810253013",,
"360050002003",,
"360610181002",,
"360050177022",,
"360470822002",,
"360810058003",,
"360810132001","Yellow","Flushing"
"360610109001",,
"360610136006",,
"360470782002","Orange","Brooklyn"
"360470207001",,
"360470022003","Yellow","Brooklyn"
"360470828002","Orange","Brooklyn"
"360470242001","Red","Brooklyn"
"360470411003",,
"360810907000",,
"360050397002",,
"360610317031",,
"360810553002",,
"360610191001",,
"360810145001",,
"360050158001",,
"360470802002",,
"360050227012",,
"360810745002","Red","Flushing"
"360050424001",,
"360470834001",,
"360050089002",,
"360471200002",,
"360470854002",,
"360470523001",,
"360470547003",,
"360610251001",,
"360470900005",,
"360050378001",,
"360470108003","Orange","Brooklyn"
"360470568002","Orange","Brooklyn"
"360810697022","Yellow","Flushing"
"360050307014",,
"360850134001",,
"360470553002",,
"360470169005",,
"360810053001",,
"360810857002","Yellow","Flushing"
"360810317004",,
"360470796011",,
"360610285003",,
"360050041001",,
"360810664002",,
"360810137001",,
"360850207003",,
"360471130004",,
"360470236002","Red","Brooklyn"
"360470472003","Red","Brooklyn"
"360470282002","Yellow","Brooklyn"
"360811175003","Yellow","Flushing"
"360050035001",,
"360050179011",,
"360470422003","Red","Brooklyn"
"360610209011",,
"360050516000",,
"360470596003","Orange","Brooklyn"
"360850122002",,
"360470136001","Yellow","Brooklyn"
"360810269012","Yellow","Flushing"
"360050403023",,
"360470193001",,
"360811185001","Yellow","Flushing"
"360810083001",,
"360811333004",,
"360810624001",,
"360050332024",,
"360610261007",,
"360610111003",,
"360610164004",,
"360470230002","Red","Brooklyn"
"360050092002",,
"360470361003",,
"360470149004",,
"360810657021","Yellow","Flushing"
"360050284001",,
"360810166001",,
"360470702011","Orange","Brooklyn"
"360610086031",,
"360470580002","Red","Brooklyn"
"360811017003",,
"360850146082",,
"360470268002","Yellow","Brooklyn"
"360470070002","Yellow","Brooklyn"
"360610177007",,
"360050484003",,
"360610032005",,
"360470546003","Red","Brooklyn"
"360050145003",,
"360810159003",,
"360610317043",,
"360050296002",,
"360470309002",,
"360810589003",,
"360610068004",,
"360050266021",,
"360610235012",,
"360470854001",,
"360470280001","Yellow","Brooklyn"
"360850189011",,
"360610269003",,
"360470092003","Orange","Brooklyn"
"360050281001",,
"360850213004",,
"360810507001","Yellow","Flushing"
"360810837003","Yellow","Flushing"
"360610227001",,
"360470594013","Orange","Brooklyn"
"360810793001","Yellow","Flushing"
"360610048007",,
"360470250001","Red","Brooklyn"
"360810779062","Red","Flushing"
"360050403043",,
"360470145004","Yellow","Brooklyn"
"360610229001",,
"360850114012",,
"360470401001",,
"360610006006",,
"360811507023",,
"360610187003",,
"360470565002",,
"360470498002","Orange","Brooklyn"
"360050312002",,
"360050288003",,
"360610072006",,
"360610045001",,
"360050367001",,
"360810238001","Yellow","Flushing"
"360470258001","Orange","Brooklyn"
"360050295001",,
"360610210003",,
"360470830002",,
"360850277051",,
"360810061002",,
"360470528001","Orange","Brooklyn"
"360610138006",,
"360810739003","Red","Flushing"
"360050374003",,
"360811291042",,
"360470044002","Yellow","Brooklyn"
"360470744001","Red","Brooklyn"
"360050232001",,
"360470986001",,
"360470533002",,
"360470071002",,
"360050425006",,
"360811441002",,
"360810047001",,
"360810147002",,
"360610235014",,
"360810463002","Yellow","Flushing"
"360610086020",,
"360470116003","Red","Brooklyn"
"360050324002",,
"360470632001","Orange","Brooklyn"
"360470896002",,
"360050216011",,
"360810194001",,
"360471200001",,
"360810925002",,
"360470339002",,
"360610054001",,
"360610188002",,
"360050085003",,
"360470419002",,
"360470504003","Orange","Brooklyn"
"360050224042",,
"360811429001",,
"360810892005",,
"360050364002",,
"360050277004",,
"360811385014",,
"360810407005","Yellow","Flushing"
"360610249001",,
"360050419004",,
"360850207001",,
"360050248003",,
"360050484004",,
"360610077004",,
"360470395001",,
"360811205001","Yellow","Flushing"
"360811059002",,
"360610295002",,
"360850277022",,
"360470890005",,
"360470181003",,
"360470988002",,
"360470654001","Red","Brooklyn"
"360470622002",,
"360050215025",,
"360610170004",,
"360050343002",,
"360810557003",,
"360470149002",,
"360050199006",,
"360810564001",,
"360610181001",,
"360470882001",,
"360470355002",,
"360470282001","Yellow","Brooklyn"
"360470167004",,
"360470227002",,
"360470071004",,
"360470266003","Yellow","Brooklyn"
"360610002020",,
"360470362002","Orange","Brooklyn"
"360850277023",,
"360470330001",,
"360810245002",,
"360810667011","Yellow","Flushing"
"360610253001",,
"360470702014","Orange","Brooklyn"
"360610065001",,
"360810062026",,
"360610287003",,
"360470500003","Orange","Brooklyn"
"360811147001",,
"360470286003","Yellow","Brooklyn"
"360810721004","Red","Flushing"
"360470561003",,
"360470414021","Red","Brooklyn"
"360470539001",,
"360470534004","Red","Brooklyn"
"360810639002","Yellow","Flushing"
"360470532002","Red","Brooklyn"
"360470288003","Yellow","Brooklyn"
"360050405024",,
"360610199001",,
"360470519003",,
"360470052010","Yellow","Brooklyn"
"360850173002",,
"360470545006",,
"360810972020","Yellow","Rockaway"
"360610231001",,
"360470570004","Orange","Brooklyn"
"360050074001",,
"360610150021",,
"360610118006",,
"360610034004",,
"360850208041",,
"360050115020",,
"360470285021",,
"360850008003",,
"360470393003",,
"360471166001",,
"360470412002","Orange","Brooklyn"
"360810285002","Yellow","Flushing"
"360050330003",,
"360610168001",,
"360471018001",,
"360470786002","Orange","Brooklyn"
"360610211002",,
"360610136005",,
"360470640001","Red","Brooklyn"
"360050210027",,
"360810934012",,
"360470305002",,
"360811551024",,
"360810409004","Yellow","Flushing"
"360610134003",,
"360610172002",,
"360810196002",,
"360810144001","Yellow","Flushing"
"360470533004",,
"360050246001",,
"360810004002","Yellow","Flushing"
"360470591001",,
"360050456002",,
"360610098006",,
"360810091001",,
"360050274020",,
"360470392002","Red","Brooklyn"
"360850067002",,
"360470274002","Yellow","Brooklyn"
"360811483001",,
"360610242001",,
"360610131002",,
"360470446001","Red","Brooklyn"
"360470650001","Red","Brooklyn"
"360050265001",,
"360050371003",,
"360470956002",,
"360050167002",,
"360850128062",,
"360470382003","Yellow","Brooklyn"
"360050065001",,
"360810947001",,
"360810440001",,
"360471028002",,
"360470515001",,
"360470392001","Red","Brooklyn"
"360811163002","Yellow","Flushing"
"360810010001","Yellow","Flushing"
"360470910001",,
"360050263003",,
"360810466002",,
"360470313004",,
"360470968002",,
"360810538002",,
"360050217004",,
"360610087003",,
"360610005001",,
"360470434001","Orange","Brooklyn"
"360470738003","Red","Brooklyn"
"360610225001",,
"360470075002",,
"360050287003",,
"360810779022","Red","Flushing"
"360050159001",,
"360810096001",,
"360050016004",,
"360471214002",,
"360610275003",,
"360050342002",,
"360850138004",,
"360470400002","Orange","Brooklyn"
"360810581002","Yellow","Flushing"
"360810693002","Orange","Flushing"
"360470289001",,
"360811447002",,
"360810482001",,
"360810998012","Red","Rockaway"
"360470419003",,
"360050001001",,
"360850177005",,
"360050062003",,
"360810669002","Yellow","Flushing"
"360610148021",,
"360470974001",,
"360810071003",,
"360811215001","Yellow","Flushing"
"360850291033",,
"360470267001",,
"360470790002","Orange","Brooklyn"
"360610070005",,
"360050274022",,
"360050344001",,
"360610220003",,
"360810803011","Yellow","Flushing"
"360811479001",,
"360810158021",,
"360470644002","Red","Brooklyn"
"360471014001",,
"360810376002",,
"360610229000",,
"360811551026",,
"360610081006",,
"360811579023",,
"360610079004",,
"360470382002","Yellow","Brooklyn"
"360050425007",,
"360470886001",,
"360470279002",,
"360050406001",,
"360610029002",,
"360610037000",,
"360810437021","Orange","Flushing"
"360471006002",,
"360470658002","Orange","Brooklyn"
"360810265001","Yellow","Flushing"
"360050232002",,
"360810665013","Yellow","Flushing"
"360610223014",,
"360050053002",,
"360470928002",,
"360050369021",,
"360470496002","Orange","Brooklyn"
"360811185002","Yellow","Flushing"
"360050444003",,
"360810846012",,
"360470982001",,
"360470075003",,
"360810803021","Yellow","Flushing"
"360050073002",,
"360610025003",,
"360610241000",,
"360050293022",,
"360050215013",,
"360810997013",,
"360610219000",,
"360050051001",,
"360050218002",,
"360850156014",,
"360050204003",,
"360471182022","Yellow","Flushing"
"360470427001",,
"360470340002",,
"360050183011",,
"360850134003",,
"360610090006",,
"360810853003","Yellow","Flushing"
"360470293004",,
"360470286005","Yellow","Brooklyn"
"360610216004",,
"360470600001",,
"360050090000",,
"360850017002",,
"360470208001","Yellow","Brooklyn"
"360811047005",,
"360610016003",,
"360610064006",,
"360470554002","Red","Brooklyn"
"360610041002",,
"360470506004","Orange","Brooklyn"
"360850156023",,
"360050230001",,
"360810052001",,
"360470462022","Red","Brooklyn"
"360470117002",,
"360470388004","Red","Brooklyn"
"360811059004",,
"360610233001",,
"360610124001",,
"360610067002",,
"360470397002",,
"360850081001",,
"360470520001","Orange","Brooklyn"
"360470112004","Red","Brooklyn"
"360470067005",,
"360050121012",,
"360470137002",,
"360850112010",,
"360610257001",,
"360050238002",,
"360470584001","Orange","Brooklyn"
"360470638002","Orange","Brooklyn"
"360810916011",,
"360470169001",,
"360470662001","Orange","Brooklyn"
"360470255002",,
"360470520002","Orange","Brooklyn"
"360811483004",,
"360050405021",,
"360050024001",,
"360810929003",,
"360810713051","Orange","Flushing"
"360050115022",,
"360470290002","Yellow","Brooklyn"
"360470389001",,
"360810001001",,
"360610158011",,
"360470409003",,
"360050086001",,
"360470527002",,
"360810208002","Yellow","Flushing"
"360610043001",,
"360470848001",,
"360050257001",,
"360470331003",,
"360050376001",,
"360810130002","Yellow","Flushing"
"360810680004",,
"360810025006",,
"360050425002",,
"360050131001",,
"360050222004",,
"360850156015",,
"360470102003","Orange","Brooklyn"
"360470944011",,
"360810171001",,
"360050436002",,
"360610157008",,
"360811207002","Yellow","Flushing"
"360610088006",,
"360810443022","Yellow","Flushing"
"360610114022",,
"360470508011",,
"360470251002",,
"360050456001",,
"360470415001",,
"360610153004",,
"360470534002","Red","Brooklyn"
"360470563002",,
"360050451022",,
"360610236003",,
"360470954002",,
"360050228003",,
"360470050000","Yellow","Brooklyn"
"360470232005","Red","Brooklyn"
"360050263002",,
"360810857001","Yellow","Flushing"
"360050056001",,
"360470900007",,
"360810289002","Yellow","Flushing"
"360050253002",,
"360810107011",,
"360610089002",,
"360470411001",,
"360050050012",,
"360610138008",,
"360850181002",,
"360470908002",,
"360810189003",,
"360470594012","Orange","Brooklyn"
"360610039001",,
"360470900004",,
"360470369001",,
"360810331001",,
"360610215002",,
"360610303001",,
"360470155002",,
"360470688001","Orange","Brooklyn"
"360810775002","Yellow","Flushing"
"360810394003",,
"360470557001",,
"360050504000",,
"360470938002",,
"360810954000",,
"360610255000",,
"360470435003",,
"360470371002",,
"360050391004",,
"360470884001",,
"360050411002",,
"360810071001",,
"360470224004","Red","Brooklyn"
"360810463001","Yellow","Flushing"
"360470161002",,
"360850077001",,
"360810916014",,
"360610049002",,
"360810713044","Red","Flushing"
"360610110003",,
"360610189005",,
"360610073001",,
"360810205001",,
"360050415006",,
"360810192002",,
"360610242000",,
"360810723001","Yellow","Flushing"
"360810198001",,
"360470065006",,
"360850008002",,
"360610150023",,
"360050383022",,
"360050044004",,
"360810997050",,
"360810650002",,
"360610070004",,
"360810613014","Yellow","Flushing"
"360810865001","Yellow","Flushing"
"360470402002","Yellow","Brooklyn"
"360050181024",,
"360470569002",,
"360810309025","Yellow","Flushing"
"360610136000",,
"360470932001",,
"360470798011",,
"360610181003",,
"360470768003","Red","Brooklyn"
"360050020006",,
"360610138003",,
"360810889011",,
"360470119003",,
"360050267024",,
"360470383004",,
"360050035002",,
"360610106013",,
"360470934001",,
"360470363003",,
"360810489001","Yellow","Flushing"
"360610036012",,
"360470241002",,
"360850239001",,
"360470136003","Yellow","Brooklyn"
"360050516001",,
"360050274011",,
"360610059001",,
"360811347003",,
"360050264002",,
"360050167001",,
"360810717022","Red","Flushing"
"360050004004",,
"360470005011",,
"360850007003",,
"360610139004",,
"360610172004",,
"360610056002",,
"360470594021","Orange","Brooklyn"
"360810713061","Orange","Flushing"
"360810230002","Yellow","Flushing"
"360810942030",,
"360050144003",,
"360610175004",,
"360471237002",,
"360470892002",,
"360850070002",,
"360810540003",,
"360810934013",,
"360610044003",,
"360470478003","Red","Brooklyn"
"360810928002",,
"360470062001","Yellow","Brooklyn"
"360470706000",,
"360470342003",,
"360050221011",,
"360850213005",,
"360810656001",,
"360810468002",,
"360610203002",,
"360810512001",,
"360810141002",,
"360811471001",,
"360810042001",,
"360610161003",,
"360050358007",,
"360471024001",,
"360470992001",,
"360850128064",,
"360610134004",,
"360610243023",,
"360050504001",,
"360850067001",,
"360470244003","Red","Brooklyn"
"360610212002",,
"360050371001",,
"360810711004","Orange","Flushing"
"360050420001",,
"360470104001","Orange","Brooklyn"
"360810599002","Yellow","Flushing"
"360810663003","Yellow","Flushing"
"360810174001",,
"360470472002","Red","Brooklyn"
"360610093004",,
"360850112012",,
"360811017006",,
"360810117002",,
"360470538003","Red","Brooklyn"
"360470534001","Red","Brooklyn"
"360050326003",,
"360811227017","Yellow","Flushing"
"360610048004",,
"360050073001",,
"360050415003",,
"360470594024","Orange","Brooklyn"
"360810871001","Yellow","Flushing"
"360470890006",,
"360610022013",,
"360810448002","Yellow","Flushing"
"360470818002",,
"360850125001",,
"360470594023","Orange","Brooklyn"
"360810199001",,
"360810122001","Yellow","Flushing"
"360610015021",,
"360610146022",,
"360810549004",,
"360810455006","Orange","Flushing"
"360610002025",,
"360470734001","Orange","Brooklyn"
"360810294005",,
"360610110001",,
"360810779051","Orange","Flushing"
"360470245001",,
"360810481001","Yellow","Flushing"
"360470736001","Orange","Brooklyn"
"360850036001",,
"360470217001",,
"360470034003","Yellow","Brooklyn"
"360471158002",,
"360470078002","Orange","Brooklyn"
"360050069004",,
"360810470001",,
"360050418002",,
"360050222002",,
"360470342004",,
"360470098002","Orange","Brooklyn"
"360810351003","Yellow","Flushing"
"360610126006",,
"360050141001",,
"360810682002",,
"360050255003",,
"360810803023","Orange","Flushing"
"360810320004",,
"360610195002",,
"360050075004",,
"360850244021",,
"360810103004",,
"360810260002",,
"360470218002","Red","Brooklyn"
"360050085005",,
"360610114011",,
"360050358006",,
"360470484003","Red","Brooklyn"
"360810230001","Yellow","Flushing"
"360470265003",,
"360810938003",,
"360810272002",,
"360811203002","Yellow","Flushing"
"360470170003","Yellow","Brooklyn"
"360470269001",,
"360470396001","Red","Brooklyn"
"360810271003","Yellow","Flushing"
"360470289002",,
"360810365002","Yellow","Flushing"
"360850070003",,
"360471010002",,
"360470562002","Red","Brooklyn"
"360810309031","Yellow","Flushing"
"360470930001",,
"360470544002","Red","Brooklyn"
"360810124002","Yellow","Flushing"
"360810114001",,
"360610172005",,
"360470060001","Yellow","Brooklyn"
"360810577002","Yellow","Flushing"
"360610070006",,
"360810741001","Orange","Flushing"
"360811008023","Red","Rockaway"
"360470134003","Yellow","Brooklyn"
"360810557002","Yellow","Flushing"
"360810478003",,
"360610319001",,
"360470417003",,
"360470678002",,
"360810306003",,
"360810922000",,
"360610245003",,
"360470272001","Yellow","Brooklyn"
"360470031001",,
"360610187004",,
"360471070001",,
"360050399015",,
"360810061003",,
"360810259002",,
"360471168002",,
"360810284002",,
"360610006002",,
"360470350001","Orange","Brooklyn"
"360470756001","Red","Brooklyn"
"360850089000",,
"360610200001",,
"360470798023",,
"360050083005",,
"360810515002",,
"360810251003",,
"360610069000",,
"360470252002","Orange","Brooklyn"
"360810063001",,
"360850156022",,
"360470381002",,
"360050217001",,
"360810646001",,
"360470886002",,
"360470556001","Red","Brooklyn"
"360610188003",,
"360470674001","Orange","Brooklyn"
"360810657033","Yellow","Flushing"
"360470058002","Yellow","Brooklyn"
"360810521002","Yellow","Flushing"
"360470449003",,
"360811227022","Yellow","Flushing"
"360810739005","Red","Flushing"
"360610279003",,
"360810156002",,
"360810038001",,
"360470268001","Yellow","Brooklyn"
"360470206001","Yellow","Brooklyn"
"360810717011","Red","Flushing"
"360610138007",,
"360470286001","Yellow","Brooklyn"
"360470176000","Yellow","Brooklyn"
"360470323003",,
"360811157001",,
"360470183002",,
"360810117004",,
"360610097001",,
"360850097003",,
"360810621002","Yellow","Flushing"
"360810547002",,
"360470215004",,
"360850228000",,
"360850006001",,
"360470570002","Orange","Brooklyn"
"360470053000","Yellow","Brooklyn"
"360610060002",,
"360470527006",,
"360810149002",,
"360810659001","Yellow","Flushing"
"360610192003",,
"360810087002",,
"360470279001",,
"360470263001",,
"360810846011",,
"360050442004",,
"360810594002",,
"360470341003",,
"360470100001","Orange","Brooklyn"
"360050429023",,
"360050227011",,
"360810657032","Yellow","Flushing"
"360610177006",,
"360610028003",,
"360610269002",,
"360810238003","Yellow","Flushing"
"360810142022","Yellow","Flushing"
"360810116001",,
"360471186002",,
"360470387004",,
"360470336004",,
"360470160003","Yellow","Brooklyn"
"360471170002",,
"360470500001","Yellow","Brooklyn"
"360810376003",,
"360810589002","Yellow","Flushing"
"360810281001","Yellow","Flushing"
"360470276001","Yellow","Brooklyn"
"360810183001",,
"360850277063",,
"360050245012",,
"360810065011",,
"360050426004",,
"360810947002",,
"360050132002",,
"360810757021","Red","Flushing"
"360850251002",,
"360610038002",,
"360610155000",,
"360810353001","Yellow","Flushing"
"360850248003",,
"360470069003",,
"360811377003",,
"360811399002",,
"360470409001",,
"360811291043",,
"360810414002",,
"360050289001",,
"360810283001","Yellow","Flushing"
"360811093000",,
"360050083002",,
"360850208013",,
"360811191001","Yellow","Flushing"
"360050516004",,
"360610224001",,
"360470478001","Red","Brooklyn"
"360470283001",,
"360050370001",,
"360050323003",,
"360811085002",,
"360470162002","Yellow","Brooklyn"
"360850277041",,
"360811072011",,
"360050179023",,
"360470264001","Yellow","Brooklyn"
"360810075003",,
"360470666000",,
"360810627002","Yellow","Flushing"
"360471208005",,
"360470848002",,
"360470247001",,
"360810334021",,
"360470084001","Yellow","Brooklyn"
"360810664005",,
"360470208003","Yellow","Brooklyn"
"360050297001",,
"360610146024",,
"360850021000",,
"360050381006",,
"360050098001",,
"360810062021",,
"360050350002",,
"360050374004",,
"360050431008",,
"360470377004",,
"360050295004",,
"360470387001",,
"360050266011",,
"360610112032",,
"360050179022",,
"360470538001","Red","Brooklyn"
"360610036011",,
"360850133011",,
"360610194004",,
"360050237031",,
"360470041002",,
"360050383021",,
"360610113001",,
"360470170002","Yellow","Brooklyn"
"360470374024","Red","Brooklyn"
"360470249003",,
"360810198002",,
"360610060000",,
"360470862003",,
"360050421005",,
"360810889014",,
"360470902002",,
"360811347001",,
"360810690002",,
"360470766001","Orange","Brooklyn"
"360610166006",,
"360470413003",,
"360050039004",,
"360811347004",,
"360470210001","Yellow","Brooklyn"
"360470330003","Yellow","Brooklyn"
"360610088002",,
"360810797014","Yellow","Flushing"
"360810671002","Yellow","Flushing"
"360610020001",,
"360050225006",,
"360850156030",,
"360610261001",,
"360470053004",,
"360810892004",,
"360810470002",,
"360050197005",,
"360610154007",,
"360050201001",,
"360810837001","Yellow","Flushing"
"360050177023",,
"360811029001",,
"360610265005",,
"360471028001",,
"360470636001","Red","Brooklyn"
"360050415005",,
"360610241001",,
"360470388003","Red","Brooklyn"
"360470030001","Yellow","Brooklyn"
"360610211007",,
"360610086011",,
"360470053002",,
"360610253006",,
"360470920003",,
"360470395002",,
"360610020003",,
"360050164001",,
"360810972041","Yellow","Rockaway"
"360470163003",,
"360610128005",,
"360470439001",,
"360050300006",,
"360610133005",,
"360471176022","Yellow","Flushing"
"360471058041",,
"360050210016",,
"360811291021",,
"360470275004",,
"360470256001","Orange","Brooklyn"
"360810942020",,
"360810446011","Yellow","Flushing"
"360470530001","Red","Brooklyn"
"360610224003",,
"360470443004",,
"360470362003","Orange","Brooklyn"
"360810126021","Yellow","Flushing"
"360610291005",,
"360050132000",,
"360610241003",,
"360610168003",,
"360050379002",,
"360810964000","Yellow","Rockaway"
"360470470002","Red","Brooklyn"
"360470112003","Red","Brooklyn"
"360050205013",,
"360610118005",,
"360050250002",,
"360470051003",,
"360850156021",,
"360470230003","Red","Brooklyn"
"360610198001",,
"360470537001",,
"360470968001",,
"360050219001",,
"360470374013","Red","Brooklyn"
"360610311001",,
"360470405001",,
"360810254006",,
"360470616000",,
"360850303021",,
"360810916012",,
"360470414012","Red","Brooklyn"
"360810667012","Yellow","Flushing"
"360850273022",,
"360810044012",,
"360850208014",,
"360050340004",,
"360050239001",,
"360810285003","Yellow","Flushing"
"360850134002",,
"360471182012","Yellow","Flushing"
"360470251001",,
"360470688002","Orange","Brooklyn"
"360471162003",,
"360471106002",,
"360610265003",,
"360610239001",,
"360470838001",,
"360850177001",,
"360470082001","Orange","Brooklyn"
"360810289001","Yellow","Flushing"
"360810939002",,
"360050361003",,
"360810664006",,
"360470104002","Orange","Brooklyn"
"360470240001","Red","Brooklyn"
"360471162001",,
"360850151004",,
"360810859002","Yellow","Flushing"
"360470610031","Orange","Brooklyn"
"360050076005",,
"360610237002",,
"360050403041",,
"360470722001",,
"360470513003",,
"360810437012","Orange","Flushing"
"360470800002",,
"360471006001",,
"360610211004",,
"360610021002",,
"360810713053","Orange","Flushing"
"360610018001",,
"360470154001","Yellow","Brooklyn"
"360050393001",,
"360471150003",,
"360810413001","Yellow","Flushing"
"360810407003","Yellow","Flushing"
"360470742001","Red","Brooklyn"
"360050401002",,
"360810402001",,
"360610059005",,
"360610116002",,
"360470542001","Red","Brooklyn"
"360850146043",,
"360610185003",,
"360610136001",,
"360610106022",,
"360050125002",,
"360810863003","Yellow","Flushing"
"360470588002","Orange","Brooklyn"
"360470100002","Orange","Brooklyn"
"360610165002",,
"360810062011",,
"360810779031","Red","Flushing"
"360610008004",,
"360470946001",,
"360811301004",,
"360810236001","Yellow","Flushing"
"360610183006",,
"360610090001",,
"360050181023",,
"360810184021",,
"360610120003",,
"360050332022",,
"360811129002",,
"360811008022","Red","Rockaway"
"360470974002",,
"360850323000",,
"360810083002",,
"360470172001","Yellow","Brooklyn"
"360050245013",,
"360470049003",,
"360810467001","Yellow","Flushing"
"360610095001",,
"360050244002",,
"360811017001",,
"360610186003",,
"360050027012",,
"360810157001",,
"360050435001",,
"360810641011","Yellow","Flushing"
"360470210003","Yellow","Brooklyn"
"360050458004",,
"360850170091",,
"360470638001","Red","Brooklyn"
"360810271001","Yellow","Flushing"
"360810707001","Yellow","Flushing"
"360610080003",,
"360810168002",,
"360610160011",,
"360810916021",,
"360610078006",,
"360050359001",,
"360050247001",,
"360470828001",,
"360470626001","Orange","Brooklyn"
"360850096021",,
"360470138003","Yellow","Brooklyn"
"360050370002",,
"360610137004",,
"360810845003","Yellow","Flushing"
"360810330005",,
"360470416001","Red","Brooklyn"
"360470275002",,
"360050252002",,
"360810110001",,
"360610179005",,
"360610081005",,
"360810512003",,
"360810246001","Yellow","Flushing"
"360470620002",,
"360470425001",,
"360610174021",,
"360470580001","Red","Brooklyn"
"360470292001","Yellow","Brooklyn"
"360610179003",,
"360050074003",,
"360810535001",,
"360610237001",,
"360810220022","Yellow","Flushing"
"360470315003",,
"360610236004",,
"360050343001",,
"360811227012","Yellow","Flushing"
"360470282003","Yellow","Brooklyn"
"360470686001","Orange","Brooklyn"
"360850244010",,
"360470495001",,
"360850323001",,
"360810352002",,
